run_id,coating_gap,position,frame_number,rule,value
R1,600,top-to-bottom-center,0,rule1_upper,0.3
R1,600,top-to-bottom-center,356,rule1_upper,0.2429
R1,600,top-to-bottom-center,356,rule1_upper,0.6286
R1,600,top-to-bottom-center,356,rule1_upper,0.7857
R1,600,top-to-bottom-center,356,rule1_upper,0.4429
R1,600,top-to-bottom-center,356,rule1_upper,0.8429
R1,600,top-to-bottom-center,356,rule1_upper,0.5143
R1,600,top-to-bottom-center,372,rule1_upper,0.6429
R1,600,top-to-bottom-center,372,rule1_upper,0.6286
R1,600,top-to-bottom-center,372,rule1_upper,0.3
R1,600,top-to-bottom-center,372,rule1_upper,0.3
R1,600,top-to-bottom-center,372,rule1_upper,0.5714
R1,600,top-to-bottom-center,372,rule1_upper,0.6286
R1,600,top-to-bottom-center,372,rule1_upper,0.6143
R1,600,top-to-bottom-center,372,rule1_upper,0.5857
R1,600,top-to-bottom-center,372,rule1_upper,0.7714
R1,600,top-to-bottom-center,376,rule1_upper,0.5286
R1,600,top-to-bottom-center,376,rule1_upper,0.6571
R1,600,top-to-bottom-center,376,rule1_upper,0.7286
R1,600,top-to-bottom-center,376,rule1_upper,0.8429
R1,600,top-to-bottom-center,376,rule1_upper,0.5571
R1,600,top-to-bottom-center,376,rule1_upper,0.3714
R1,600,top-to-bottom-center,376,rule1_upper,0.7143
R1,600,top-to-bottom-center,376,rule1_upper,0.7571
R1,600,top-to-bottom-center,376,rule1_upper,0.4571
R1,600,top-to-bottom-center,387,rule1_upper,0.7571
R1,600,top-to-bottom-center,387,rule1_upper,0.4857
R1,600,top-to-bottom-center,387,rule1_upper,0.3429
R1,600,top-to-bottom-center,387,rule1_upper,0.2714
R1,600,top-to-bottom-center,387,rule1_upper,0.5714
R1,600,top-to-bottom-center,387,rule1_upper,0.3857
R1,600,top-to-bottom-center,387,rule1_upper,0.2286
R1,600,top-to-bottom-center,394,rule1_upper,0.2286
R1,600,top-to-bottom-center,394,rule1_upper,0.2
R1,600,top-to-bottom-center,394,rule1_upper,0.4429
R1,600,top-to-bottom-center,394,rule1_upper,0.4429
R1,600,top-to-bottom-center,394,rule1_upper,0.2714
R1,600,top-to-bottom-center,394,rule1_upper,0.2143
R1,600,top-to-bottom-center,408,rule1_upper,0.2
R1,600,top-to-bottom-center,408,rule1_upper,0.2857
R1,600,top-to-bottom-center,408,rule1_upper,0.2286
R1,600,top-to-bottom-center,412,rule1_upper,0.3571
R1,600,top-to-bottom-center,412,rule1_upper,0.2286
R1,600,top-to-bottom-center,412,rule1_upper,0.3
R1,600,top-to-bottom-center,412,rule1_upper,0.2
R1,600,top-to-bottom-center,412,rule1_upper,0.2714
R1,600,top-to-bottom-center,412,rule1_upper,0.3143
R1,600,top-to-bottom-center,432,rule1_upper,0.2
R1,600,top-to-bottom-center,511,rule1_upper,0.2143
R1,600,top-to-bottom-center,569,rule1_upper,0.2143
R1,600,top-to-bottom-center,569,rule1_upper,0.1857
R1,600,top-to-bottom-center,569,rule1_upper,0.4
R1,600,top-to-bottom-center,569,rule1_upper,0.2429
R1,600,top-to-bottom-center,569,rule1_upper,0.2
R1,600,top-to-bottom-center,569,rule1_upper,0.2143
R1,600,top-to-bottom-center,586,rule1_upper,0.3143
R1,600,top-to-bottom-center,586,rule1_upper,0.2
R1,600,top-to-bottom-center,586,rule1_upper,0.2
R1,600,top-to-bottom-center,586,rule1_upper,0.1857
R1,600,top-to-bottom-center,586,rule1_upper,0.1857
R1,600,top-to-bottom-center,591,rule1_upper,0.2286
R1,600,top-to-bottom-center,594,rule1_upper,0.3
R1,600,top-to-bottom-center,594,rule1_upper,0.2714
R1,600,top-to-bottom-center,594,rule1_upper,0.2143
R1,600,top-to-bottom-center,594,rule1_upper,0.1857
R1,600,top-to-bottom-center,594,rule1_upper,0.3857
R1,600,top-to-bottom-center,594,rule1_upper,0.2
R1,600,top-to-bottom-center,594,rule1_upper,0.2286
R1,600,top-to-bottom-center,596,rule1_upper,0.2857
R1,600,top-to-bottom-center,596,rule1_upper,0.2714
R1,600,top-to-bottom-center,596,rule1_upper,0.3
R1,600,top-to-bottom-center,596,rule1_upper,0.2571
R1,600,top-to-bottom-center,596,rule1_upper,0.2857
R1,600,top-to-bottom-center,596,rule1_upper,0.5286
R1,600,top-to-bottom-center,596,rule1_upper,0.5
R1,600,top-to-bottom-center,603,rule1_upper,0.2143
R1,600,top-to-bottom-center,603,rule1_upper,0.4286
R1,600,top-to-bottom-center,603,rule1_upper,0.6286
R1,600,top-to-bottom-center,603,rule1_upper,0.3857
R1,600,top-to-bottom-center,611,rule1_upper,0.8286
R1,600,top-to-bottom-center,611,rule1_upper,0.2714
R1,600,top-to-bottom-center,611,rule1_upper,0.9
R1,600,top-to-bottom-center,611,rule1_upper,0.3429
R1,600,top-to-bottom-center,611,rule1_upper,0.9286
R1,600,top-to-bottom-center,611,rule1_upper,0.3857
R1,600,top-to-bottom-center,622,rule1_upper,0.2571
R1,600,top-to-bottom-center,622,rule1_upper,0.8714
R1,600,top-to-bottom-center,622,rule1_upper,0.3429
R1,600,top-to-bottom-center,622,rule1_upper,0.9429
R1,600,top-to-bottom-center,622,rule1_upper,0.3286
R1,600,top-to-bottom-center,622,rule1_upper,0.8143
R1,600,top-to-bottom-center,622,rule1_upper,0.8857
R1,600,top-to-bottom-center,622,rule1_upper,0.7
R1,600,top-to-bottom-center,622,rule1_upper,0.9429
R1,600,top-to-bottom-center,631,rule1_upper,0.9571
R1,600,top-to-bottom-center,631,rule1_upper,0.9286
R1,600,top-to-bottom-center,631,rule1_upper,0.6
R1,600,top-to-bottom-center,631,rule1_upper,0.7571
R1,600,top-to-bottom-center,631,rule1_upper,0.2714
R1,600,top-to-bottom-center,631,rule1_upper,0.4286
R1,600,top-to-bottom-center,631,rule1_upper,0.3429
R1,600,top-to-bottom-center,631,rule1_upper,0.6429
R1,600,top-to-bottom-center,631,rule1_upper,0.9143
R1,600,top-to-bottom-center,659,rule1_upper,0.9714
R1,600,top-to-bottom-center,659,rule1_upper,0.5286
R1,600,top-to-bottom-center,659,rule1_upper,0.9714
R1,600,top-to-bottom-center,659,rule1_upper,0.6571
R1,600,top-to-bottom-center,659,rule1_upper,0.4571
R1,600,top-to-bottom-center,659,rule1_upper,0.9143
R1,600,top-to-bottom-center,36,rule2_run9,0.0571
R1,600,top-to-bottom-center,203,rule2_run9,0.0143
R1,600,top-to-bottom-center,372,rule2_run9,0.7714
R1,600,top-to-bottom-center,376,rule2_run9,0.4571
R1,600,top-to-bottom-center,387,rule2_run9,0.2286
R1,600,top-to-bottom-center,412,rule2_run9,0.3143
R1,600,top-to-bottom-center,459,rule2_run9,0.0571
R1,600,top-to-bottom-center,526,rule2_run9,0.1
R1,600,top-to-bottom-center,569,rule2_run9,0.1286
R1,600,top-to-bottom-center,586,rule2_run9,0.1857
R1,600,top-to-bottom-center,594,rule2_run9,0.2
R1,600,top-to-bottom-center,596,rule2_run9,0.2857
R1,600,top-to-bottom-center,611,rule2_run9,0.8286
R1,600,top-to-bottom-center,622,rule2_run9,0.8714
R1,600,top-to-bottom-center,631,rule2_run9,0.9286
R1,600,top-to-bottom-center,659,rule2_run9,0.5286
R1,600,top-to-bottom-center,356,rule3_trend_up,0.2457
R1,600,top-to-bottom-center,372,rule3_trend_up,0.4019
R1,600,top-to-bottom-center,387,rule3_trend_up,0.6362
R1,600,top-to-bottom-center,394,rule3_trend_down,0.36
R1,600,top-to-bottom-center,403,rule3_trend_down,0.2352
R1,600,top-to-bottom-center,457,rule3_trend_down,0.1114
R1,600,top-to-bottom-center,569,rule3_trend_up,0.1295
R1,600,top-to-bottom-center,586,rule3_trend_up,0.1724
R1,600,top-to-bottom-center,0,ewma_upper,0.1024
R1,600,top-to-bottom-center,0,ewma_upper,0.0934
R1,600,top-to-bottom-center,36,ewma_upper,0.089
R1,600,top-to-bottom-center,36,ewma_upper,0.0952
R1,600,top-to-bottom-center,36,ewma_upper,0.0876
R1,600,top-to-bottom-center,356,ewma_upper,0.1839
R1,600,top-to-bottom-center,356,ewma_upper,0.3043
R1,600,top-to-bottom-center,356,ewma_upper,0.332
R1,600,top-to-bottom-center,356,ewma_upper,0.4342
R1,600,top-to-bottom-center,356,ewma_upper,0.4502
R1,600,top-to-bottom-center,356,ewma_upper,0.363
R1,600,top-to-bottom-center,372,ewma_upper,0.419
R1,600,top-to-bottom-center,372,ewma_upper,0.4609
R1,600,top-to-bottom-center,372,ewma_upper,0.4287
R1,600,top-to-bottom-center,372,ewma_upper,0.403
R1,600,top-to-bottom-center,372,ewma_upper,0.4367
R1,600,top-to-bottom-center,372,ewma_upper,0.475
R1,600,top-to-bottom-center,372,ewma_upper,0.5029
R1,600,top-to-bottom-center,372,ewma_upper,0.5195
R1,600,top-to-bottom-center,372,ewma_upper,0.5699
R1,600,top-to-bottom-center,376,ewma_upper,0.5616
R1,600,top-to-bottom-center,376,ewma_upper,0.5807
R1,600,top-to-bottom-center,376,ewma_upper,0.6103
R1,600,top-to-bottom-center,376,ewma_upper,0.6568
R1,600,top-to-bottom-center,376,ewma_upper,0.6369
R1,600,top-to-bottom-center,376,ewma_upper,0.5838
R1,600,top-to-bottom-center,376,ewma_upper,0.6099
R1,600,top-to-bottom-center,376,ewma_upper,0.6393
R1,600,top-to-bottom-center,376,ewma_upper,0.6029
R1,600,top-to-bottom-center,387,ewma_upper,0.6337
R1,600,top-to-bottom-center,387,ewma_upper,0.527
R1,600,top-to-bottom-center,387,ewma_upper,0.5187
R1,600,top-to-bottom-center,387,ewma_upper,0.4836
R1,600,top-to-bottom-center,387,ewma_upper,0.4011
R1,600,top-to-bottom-center,387,ewma_upper,0.3752
R1,600,top-to-bottom-center,387,ewma_upper,0.4144
R1,600,top-to-bottom-center,387,ewma_upper,0.4087
R1,600,top-to-bottom-center,387,ewma_upper,0.3727
R1,600,top-to-bottom-center,394,ewma_upper,0.3439
R1,600,top-to-bottom-center,394,ewma_upper,0.2951
R1,600,top-to-bottom-center,394,ewma_upper,0.2761
R1,600,top-to-bottom-center,394,ewma_upper,0.3094
R1,600,top-to-bottom-center,394,ewma_upper,0.3361
R1,600,top-to-bottom-center,394,ewma_upper,0.3232
R1,600,top-to-bottom-center,394,ewma_upper,0.3014
R1,600,top-to-bottom-center,394,ewma_upper,0.2525
R1,600,top-to-bottom-center,403,ewma_upper,0.202
R1,600,top-to-bottom-center,403,ewma_upper,0.1702
R1,600,top-to-bottom-center,403,ewma_upper,0.1647
R1,600,top-to-bottom-center,407,ewma_upper,0.1661
R1,600,top-to-bottom-center,407,ewma_upper,0.1443
R1,600,top-to-bottom-center,408,ewma_upper,0.1554
R1,600,top-to-bottom-center,408,ewma_upper,0.1501
R1,600,top-to-bottom-center,408,ewma_upper,0.1772
R1,600,top-to-bottom-center,408,ewma_upper,0.1475
R1,600,top-to-bottom-center,408,ewma_upper,0.1637
R1,600,top-to-bottom-center,408,ewma_upper,0.1424
R1,600,top-to-bottom-center,408,ewma_upper,0.1168
R1,600,top-to-bottom-center,408,ewma_upper,0.1277
R1,600,top-to-bottom-center,412,ewma_upper,0.1736
R1,600,top-to-bottom-center,412,ewma_upper,0.1846
R1,600,top-to-bottom-center,412,ewma_upper,0.2077
R1,600,top-to-bottom-center,412,ewma_upper,0.2061
R1,600,top-to-bottom-center,412,ewma_upper,0.1849
R1,600,top-to-bottom-center,412,ewma_upper,0.1679
R1,600,top-to-bottom-center,412,ewma_upper,0.1886
R1,600,top-to-bottom-center,412,ewma_upper,0.2138
R1,600,top-to-bottom-center,412,ewma_upper,0.191
R1,600,top-to-bottom-center,418,ewma_upper,0.1785
R1,600,top-to-bottom-center,418,ewma_upper,0.1542
R1,600,top-to-bottom-center,418,ewma_upper,0.152
R1,600,top-to-bottom-center,418,ewma_upper,0.1273
R1,600,top-to-bottom-center,418,ewma_upper,0.119
R1,600,top-to-bottom-center,432,ewma_upper,0.1066
R1,600,top-to-bottom-center,432,ewma_upper,0.0967
R1,600,top-to-bottom-center,432,ewma_upper,0.1042
R1,600,top-to-bottom-center,457,ewma_upper,0.0919
R1,600,top-to-bottom-center,457,ewma_upper,0.0878
R1,600,top-to-bottom-center,511,ewma_upper,0.094
R1,600,top-to-bottom-center,511,ewma_upper,0.1066
R1,600,top-to-bottom-center,511,ewma_upper,0.0939
R1,600,top-to-bottom-center,526,ewma_upper,0.0942
R1,600,top-to-bottom-center,526,ewma_upper,0.0885
R1,600,top-to-bottom-center,553,ewma_upper,0.088
R1,600,top-to-bottom-center,555,ewma_upper,0.0889
R1,600,top-to-bottom-center,567,ewma_upper,0.0952
R1,600,top-to-bottom-center,569,ewma_upper,0.1117
R1,600,top-to-bottom-center,569,ewma_upper,0.1265
R1,600,top-to-bottom-center,569,ewma_upper,0.1269
R1,600,top-to-bottom-center,569,ewma_upper,0.1815
R1,600,top-to-bottom-center,569,ewma_upper,0.1681
R1,600,top-to-bottom-center,569,ewma_upper,0.183
R1,600,top-to-bottom-center,569,ewma_upper,0.1864
R1,600,top-to-bottom-center,569,ewma_upper,0.1749
R1,600,top-to-bottom-center,569,ewma_upper,0.1827
R1,600,top-to-bottom-center,586,ewma_upper,0.1691
R1,600,top-to-bottom-center,586,ewma_upper,0.1981
R1,600,top-to-bottom-center,586,ewma_upper,0.1985
R1,600,top-to-bottom-center,586,ewma_upper,0.1845
R1,600,top-to-bottom-center,586,ewma_upper,0.1876
R1,600,top-to-bottom-center,586,ewma_upper,0.1844
R1,600,top-to-bottom-center,586,ewma_upper,0.1818
R1,600,top-to-bottom-center,586,ewma_upper,0.1826
R1,600,top-to-bottom-center,586,ewma_upper,0.1832
R1,600,top-to-bottom-center,591,ewma_upper,0.1923
R1,600,top-to-bottom-center,594,ewma_upper,0.2138
R1,600,top-to-bottom-center,594,ewma_upper,0.2253
R1,600,top-to-bottom-center,594,ewma_upper,0.2231
R1,600,top-to-bottom-center,594,ewma_upper,0.1928
R1,600,top-to-bottom-center,594,ewma_upper,0.1914
R1,600,top-to-bottom-center,594,ewma_upper,0.2302
R1,600,top-to-bottom-center,594,ewma_upper,0.2242
R1,600,top-to-bottom-center,594,ewma_upper,0.2251
R1,600,top-to-bottom-center,594,ewma_upper,0.2001
R1,600,top-to-bottom-center,596,ewma_upper,0.2172
R1,600,top-to-bottom-center,596,ewma_upper,0.228
R1,600,top-to-bottom-center,596,ewma_upper,0.2167
R1,600,top-to-bottom-center,596,ewma_upper,0.1991
R1,600,top-to-bottom-center,596,ewma_upper,0.2193
R1,600,top-to-bottom-center,596,ewma_upper,0.2268
R1,600,top-to-bottom-center,596,ewma_upper,0.2386
R1,600,top-to-bottom-center,596,ewma_upper,0.2966
R1,600,top-to-bottom-center,596,ewma_upper,0.3373
R1,600,top-to-bottom-center,603,ewma_upper,0.3127
R1,600,top-to-bottom-center,603,ewma_upper,0.3359
R1,600,top-to-bottom-center,603,ewma_upper,0.3001
R1,600,top-to-bottom-center,603,ewma_upper,0.2744
R1,600,top-to-bottom-center,603,ewma_upper,0.3452
R1,600,top-to-bottom-center,603,ewma_upper,0.3533
R1,600,top-to-bottom-center,611,ewma_upper,0.4484
R1,600,top-to-bottom-center,611,ewma_upper,0.393
R1,600,top-to-bottom-center,611,ewma_upper,0.3687
R1,600,top-to-bottom-center,611,ewma_upper,0.4749
R1,600,top-to-bottom-center,611,ewma_upper,0.4485
R1,600,top-to-bottom-center,611,ewma_upper,0.3817
R1,600,top-to-bottom-center,611,ewma_upper,0.4911
R1,600,top-to-bottom-center,611,ewma_upper,0.47
R1,600,top-to-bottom-center,622,ewma_upper,0.4274
R1,600,top-to-bottom-center,622,ewma_upper,0.5162
R1,600,top-to-bottom-center,622,ewma_upper,0.4815
R1,600,top-to-bottom-center,622,ewma_upper,0.5738
R1,600,top-to-bottom-center,622,ewma_upper,0.5248
R1,600,top-to-bottom-center,622,ewma_upper,0.5827
R1,600,top-to-bottom-center,622,ewma_upper,0.6433
R1,600,top-to-bottom-center,622,ewma_upper,0.6546
R1,600,top-to-bottom-center,622,ewma_upper,0.7123
R1,600,top-to-bottom-center,631,ewma_upper,0.7612
R1,600,top-to-bottom-center,631,ewma_upper,0.7947
R1,600,top-to-bottom-center,631,ewma_upper,0.7558
R1,600,top-to-bottom-center,631,ewma_upper,0.756
R1,600,top-to-bottom-center,631,ewma_upper,0.6591
R1,600,top-to-bottom-center,631,ewma_upper,0.613
R1,600,top-to-bottom-center,631,ewma_upper,0.559
R1,600,top-to-bottom-center,631,ewma_upper,0.5758
R1,600,top-to-bottom-center,631,ewma_upper,0.6435
R1,600,top-to-bottom-center,659,ewma_upper,0.7091
R1,600,top-to-bottom-center,659,ewma_upper,0.673
R1,600,top-to-bottom-center,659,ewma_upper,0.7327
R1,600,top-to-bottom-center,659,ewma_upper,0.7176
R1,600,top-to-bottom-center,659,ewma_upper,0.6655
R1,600,top-to-bottom-center,659,ewma_upper,0.7152
R1,700,top-to-bottom-center,648,rule1_upper,0.9857
R1,700,top-to-bottom-center,648,rule1_upper,0.9714
R1,700,top-to-bottom-center,661,rule1_upper,0.9571
R1,700,top-to-bottom-center,661,rule1_upper,0.9857
R1,700,top-to-bottom-center,673,rule1_upper,0.9857
R1,700,top-to-bottom-center,673,rule1_upper,1.0
R1,700,top-to-bottom-center,217,rule2_run9,0.0
R1,700,top-to-bottom-center,228,rule2_run9,0.0714
R1,700,top-to-bottom-center,254,rule2_run9,0.0
R1,700,top-to-bottom-center,312,rule2_run9,0.4857
R1,700,top-to-bottom-center,373,rule2_run9,0.0857
R1,700,top-to-bottom-center,387,rule2_run9,0.1
R1,700,top-to-bottom-center,426,rule2_run9,0.1857
R1,700,top-to-bottom-center,648,rule2_run9,0.9857
R1,700,top-to-bottom-center,661,rule2_run9,0.9857
R1,700,top-to-bottom-center,41,rule3_trend_down,0.2041
R1,700,top-to-bottom-center,77,rule3_trend_down,0.1781
R1,700,top-to-bottom-center,198,rule3_trend_down,0.1333
R1,700,top-to-bottom-center,218,rule3_trend_down,0.1133
R1,700,top-to-bottom-center,279,rule3_trend_up,0.2057
R1,700,top-to-bottom-center,289,rule3_trend_up,0.419
R1,700,top-to-bottom-center,312,rule3_trend_up,0.4486
R1,700,top-to-bottom-center,329,rule3_trend_down,0.3429
R1,700,top-to-bottom-center,347,rule3_trend_down,0.2114
R1,700,top-to-bottom-center,364,rule3_trend_down,0.1429
R1,700,top-to-bottom-center,386,rule3_trend_down,0.1067
R1,700,top-to-bottom-center,452,rule3_trend_up,0.16
